,MAINTITLE,S_PARENT_OBJ_ID,S_TC_IN,S_TC_OUT,S_DURATION,EX_OLD_SEG_NUM,EX_OLD_OBJID,S_COMMENTS,S_SESSION,S_DAYS,S_LINEUMPIRE,S_LEGUMPIRE,S_STRIKER,S_NONSTRIKER,S_RUNNER,S_NONRUNNER,S_BOWLER,S_WINNINGBOWL,S_SUPEROVER,S_OVER,S_TEAMSCORE,S_SCORE,S_OFFTHEBAT,S_OVERTHROW,S_SHORTRUN,S_FREEHIT,S_EXTRABALLTYPE,S_NOBALLTYPE,S_BOUNDARYSCORED,S_TYPEOFSHOT,S_BALLTYPE,S_BOUNDARYCOMMENTATORSPICK,S_BOUNDARYCOMMENTATORSNAME,S_CREASEPOSITION,S_3RDUMPIREDECISION,S_WICKETTYPE,S_WICKETTYPE_QUAL,S_FIELDER,S_LOCATION,S_3RDUMPIREREFERRALBY,S_WICKETCOMMENTATORSPICK,S_WICKETCOMMENTATORSNAME,S_BOWLINGANGLE,S_RUNUP,S_APPEAL,S_CATCHAPPEAL,S_RUNOUTAPPEAL,S_LBWAPPEAL,S_STUMPINGAPPEAL,S_HANDLINGTHEBALLAPPEAL,S_OBSTRUCTINGFIELDERAPPEAL,S_UMPIREAPPEAL,S_WARNINGGIVEN,S_FIELDERNAME,S_FIELDERPOSITION,EX_FIELDINGTYPE,EX_FIELDINGTYPE1,S_RELAY,S_DIVE,S_JUMP,S_CHASETYPE,S_POORFIELDING,S_BACKUP,S_BACKUPTYPE,S_COMMENTATORSPICK,S_COMMENTATORSNAME,S_MISSEDCHANCE,S_MISSEDCHANCETYPE,S_MILESTONE,S_MILESTONETYPE,S_BATTINGMILESTONE,S_BATTINGMILESTONEDESC,S_BOWLINGMILESTONE,S_BOWLINGMILESTONEDESC,S_WICKETKEEPINGMILESTONE,S_WICKETKEEPINGMILESTONEDESC,S_FIELDINGMILESTONE,S_FIELDINGMILESTONEDESC,S_ALLROUNDMILESTONE,S_ALLROUNDMILESTONEDESC,S_PARTNERSHIPMILESTONE,S_PARTNERSHIPMILESTONEDESC,S_INDIVIDUALMILESTONEPLAYER,S_INDIVIDUALMILESTONEDESC,S_UMPIRINGMILESTONE,S_UMPIRINGMILESTONEDESC,S_UMPIRINGCOMMENTATORSPICK,S_UMPIRINGCOMMENTATORSNAME,S_CAPTAINCYCOMMENTATORSPICK,S_CAPTAINCYCOMMENTATORSNAME,S_BOWLERSRUNUPCOMMENTATORSPICK,S_BOWLERSRUNUPCOMMENTATORSNAME,S_RUNNINGBWWICKETSCOMMENTATORSPICK,S_RUNNINGBWWICKETSCOMMENTATORSNAME,S_WICKETKEEPINGCOMMENTATORSPICK,S_WICKETKEEPINGCOMMENTATORSNAME,S_BATTINGTYPECOMMENTATORSPICK,S_BATTINGTYPECOMMENTATORSNAME,S_BOWLINGTYPECOMMENTATORSPICK,S_BOWLINGTYPECOMMENTATORSNAME,S_FIELDINGCOMMENTATORSPICK,S_FIELDINGCOMMENTATORSNAME,S_BATSMANWALKINGOFFBEFOREUMPIREDECISION,S_FIELDINGCAPTAINRECALLINGBATSMAN,S_FIELDERAPPLAUDINGBATSMEN,S_FIELDERDECLARINGBOUNDARYONHISOWN,S_ACCEPTINGADROPCATCH,S_UNNECESSARYAPPEALS,S_BATSMANNOTACCEPTINGUMPIREDECISION,S_BODYLINEBOWLING,S_NEGATIVEBOWLING,S_BALLTAMPERING,S_PITCHTAMPERING,S_BOWLINGSPEED,S_GRAPHICS,S_PLAYINGCONDITION,S_GENERALANALYSIS,S_INTERACTION,S_EMOTION,S_EMOTIONPLAYERNAME,S_EMOTIONALASPECTS,S_GESTURE,S_PLAYERSHOWINGGESTURE,S_CAMERAVIEW,S_NORMALCROWD,S_CHEERLEADERS,S_CATCHBYCROWD,S_BANNER,S_MEXICANWAVES,S_COMMENTATORSBOX,S_PAVILLIONDUGOUTDRESSINGROOM,S_SCOREBOARD,S_ELECTRONICDISPLAY,S_FLAGVIEW,S_GROUND,S_OUTSIDESTADIUM,S_PITCH,S_STUMPVIEW,S_TROPHY,S_TEAMWALKINGINTOTHEFIELD,S_PLAYERWALKINGINTOTHEFIELD,S_UMPIRESWALKINGINTOTHEFIELD,S_FIELDERSCLOSINGIN,S_CAMERASHOTTYPE,S_CELEBRITYFOCUS,S_STYLESTATEMENT,S_EXTRAS,S_BRANDFOCUS,S_USUSALCRICKETGEAR,S_PLAYERINTERVIEW,S_MEMORABILIA,S_PLAYERCELEBRATION,S_INTERRUPTION,S_DUETOINCORRECTUMPIRING,S_LIGHTSFAIL,S_BADWEATHER,S_CROWDUNREST,S_SIGHTSCREENADJUSTMENT,S_STREAKERONFIELD,S_BEES,S_DOG,S_BIRD_BIRDS,S_BALLCHANGE,S_DRINKSBREAK,S_ADHOCDRINKSBREAK,S_INNINGSBREAK,S_ROLLINGTHEPITCH,S_BALLLOST,S_CHANGEOFGEAR,S_INJURY,S_CROWDINVASION,S_UNUSUAL,S_REPLAY,S_REPLAYOVER,S_TOTALTEAMWICKET,S_PITCHREPORT,S_TOSS,S_TEAMAREPRESENTATIVE,S_TEAMBREPRESENTATIVE,S_INTERVIEW,S_PRACTICESESSIONS,S_PRESENTATION,S_PRIZEDISTRIBUTION,S_VICTORYLAP,S_ADDITIONALEVENTS,S_EVENTS,S_EVENTTYPE
187,SEGMENT_68,1221976,1953000,1985000,None,68,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,SCORECARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
188,SEGMENT_69,1221976,1985000,2024000,None,69,1327628,FIELD SETUP,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,SOURAV GANGULY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
189,SEGMENT_7,1221976,356000,387000,None,7,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.1,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,MUNAF PATEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
190,SEGMENT_70,1221976,2026000,2068000,None,70,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Sourav Ganguly,,,41.1,132,132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,SALMAN BUTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
191,SEGMENT_71,1221976,2069000,2112000,None,71,1327628,FIELD SETUP,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Mohammad Yousuf,,,Sourav Ganguly,,,41.2,132,132,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BOWLING SPEED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
192,SEGMENT_72,1221976,2113000,2134000,None,72,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Mohammad Yousuf,,,Sourav Ganguly,,,41.3,136,136,0,,,,,,Four,Square Drive,Length_Ball,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ON_THE_CREASE,,,,,,,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,,,,,,,,,,,,0,,,,CONSULTATION,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
193,SEGMENT_73,1221976,2135000,2160000,None,73,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Mohammad Yousuf,,,Sourav Ganguly,,,41.3,136,136,0,,,,,,Four,Square Drive,Length_Ball,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ON_THE_CREASE,,,,,,,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,ARUN LAL:BOUNDARY:True,,,,,,,,,,,,0,,,,CONSULTATION,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.3,None,None,,,None,None,,,,,,None,,
194,SEGMENT_74,1221976,2161000,2203000,None,74,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Mohammad Yousuf,,,Sourav Ganguly,,,41.4,136,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
195,SEGMENT_75,1221976,2204000,2234000,None,75,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Mohammad Yousuf,,,Sourav Ganguly,,,41.5,136,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
196,SEGMENT_76,1221976,2235000,2248000,None,76,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Mohammad Yousuf,,,Sourav Ganguly,,,42.0,136,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
197,SEGMENT_77,1221976,2249000,2270000,None,77,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,BOWLING PERFORMANCES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
198,SEGMENT_78,1221976,2271000,2288000,None,78,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,CROWD,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
199,SEGMENT_79,1221976,2290000,2320000,None,79,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,42.1,136,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
200,SEGMENT_8,1221976,387000,401000,None,8,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,PAVILION_DUGOUT,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
201,SEGMENT_80,1221976,2321000,2340000,None,80,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,42.2,136,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
202,SEGMENT_81,1221976,2341000,2350000,None,81,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Mohammad Yousuf,Salman Butt,,,Anil Kumble,,,42.3,137,137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
203,SEGMENT_82,1221976,2351000,2375000,None,82,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,PAKISTAN-MOST RUNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
204,SEGMENT_83,1221976,2376000,2395000,None,83,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Mohammad Yousuf,,,Anil Kumble,,,42.4,137,137,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
205,SEGMENT_84,1221976,2396000,2414000,None,84,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Mohammad Yousuf,,,Anil Kumble,,,42.5,139,139,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
206,SEGMENT_85,1221976,2415000,2425000,None,85,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Mohammad Yousuf,,,Anil Kumble,,,42.5,139,139,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5,None,None,,,None,None,,,,,,None,,
207,SEGMENT_86,1221976,2425000,2448000,None,86,1327628,FIELD SETUP,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
208,SEGMENT_87,1221976,2449000,2476000,None,87,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Mohammad Yousuf,,,Anil Kumble,,,43.0,143,143,0,,,,,,Four,Cover Drive,Top_Spin,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,CONSULTATION,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
209,SEGMENT_88,1221976,2477000,2499000,None,88,1327628,,,DAY 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,TEAMSTATISTICS,,SCORECARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
210,SEGMENT_89,1221976,2501000,2513000,None,89,1327628,,,DAY 3,Simon Taufel,Billy Doctrove,Salman Butt,Mohammad Yousuf,,,Anil Kumble,,,43.0,143,143,0,,,,,,Four,Cover Drive,Top_Spin,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,CONSULTATION,Crowd:Excitement,,Crowd:Excitement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,None,None,,,None,None,,,,,,None,,
211,SEGMENT_9,1221976,402000,461000,None,9,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Salman Butt,Younis Khan,,,Munaf Patel,,,35.2,108,108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,STUMPVIEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
212,SEGMENT_90,1221976,2515000,2541000,None,90,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Sourav Ganguly,,,43.1,147,147,0,,,,,,Four,Square Cut,Length_Ball,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,CONSULTATION,Crowd:Excitement,,Crowd:Excitement,,,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
213,SEGMENT_91,1221976,2542000,2555000,None,91,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Sourav Ganguly,,,43.1,147,147,0,,,,,,Four,Square Cut,Length_Ball,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,ON_THE_CREASE,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,None,,,,,,,,,,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,None,None,,,,,,,,,,,,None,,,,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,IAN BISHOP:BOUNDARY:True,,,,,,,,,,,,0,,,,CONSULTATION,Crowd:Excitement,,Crowd:Excitement,,,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,FLAGVIEW,ZOOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.1,None,None,,,None,None,,,,,,None,,
214,SEGMENT_92,1221976,2556000,2590000,None,92,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Sourav Ganguly,,,43.2,147,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,PLAYERSTATISTICS,,SOURAV GANGULY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
215,SEGMENT_93,1221976,2592000,2614000,None,93,1327628,,,DAY 3,Billy Doctrove,Simon Taufel,Mohammad Yousuf,Salman Butt,,,Sourav Ganguly,,,43.3,147,147,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,,,None,None,,,,,,None,,
